From Timestamp;TotalUsage;NetUsage;ProductionWKK;TotalChiller;RemainingUsage;PricesElec;ExtraCost;TotalPrices;ChillerBanks
2/06/2022 9:00;1590;690;900;2;1588;192,35;50;167,2;0
2/06/2022 10:00;2070;1160;910;1;2069;163,59;50;247,8;0
2/06/2022 11:00;2650;1740;910;1;2649;148,07;50;344,6;0
2/06/2022 12:00;1570;670;900;2;1568;112,9;50;109,1;0
2/06/2022 13:00;1770;860;910;1;1769;133,05;50;157,4;0
2/06/2022 14:00;2900;1990;910;1;2899;122,41;50;343,1;0
2/06/2022 15:00;1960;1050;910;2;1958;136;50;195,3;0
2/06/2022 16:00;1760;860;900;2;1758;139,03;50;162,6;0
2/06/2022 17:00;2680;1770;910;1;2679;114,28;50;290,8;0
2/06/2022 18:00;2440;1540;900;2;2438;165,3;50;331,6;0
2/06/2022 19:00;2030;1130;900;1;2029;197,88;50;280,1;0
2/06/2022 20:00;2910;2000;910;1;2909;189,44;50;478,9;0
2/06/2022 21:00;3480;2540;940;298;3182;221,83;50;690,4;200
2/06/2022 22:00;3430;2490;940;766;2664;199,32;50;620,8;1300
2/06/2022 23:00;3250;2280;970;695;2555;188,9;50;544,7;1400
3/06/2022 0:00;1700;1120;580;645;1055;137,85;50;210,4;1200
3/06/2022 1:00;1080;1080;0;632;448;175,81;50;243,9;1300
3/06/2022 2:00;1090;1090;0;616;474;167,97;50;237,6;1300
3/06/2022 3:00;1710;1710;0;592;1118;166,92;50;370,9;1300
3/06/2022 4:00;1980;1980;0;608;1372;157,05;50;410;1000
3/06/2022 5:00;1110;1110;0;605;505;155,5;50;228,1;1700
3/06/2022 6:00;1350;1350;0;600;750;156,01;50;278,1;1300
3/06/2022 7:00;2240;1800;440;505;1735;159,8;50;377,6;700
3/06/2022 8:00;3190;2280;910;2;3188;169,86;50;501,3;0
3/06/2022 9:00;2250;1340;910;2;2248;180;50;308,2;0
3/06/2022 10:00;2420;1520;900;1;2419;178,5;50;347,3;0
3/06/2022 11:00;3360;2450;910;1;3359;160,87;50;516,6;0
3/06/2022 12:00;3670;2770;900;2;3668;115,55;50;458,6;0
3/06/2022 13:00;3900;2990;910;0;3900;92,39;50;425,7;0
3/06/2022 14:00;4200;3290;910;2;4198;1;50;167,8;0
3/06/2022 15:00;4090;3150;940;1;4089;-18,68;50;98,7;0
3/06/2022 16:00;2840;1870;970;11;2829;25;50;140,3;0
3/06/2022 17:00;1880;1780;100;62;1818;123,99;50;309,7;0
3/06/2022 18:00;1910;1910;0;111;1799;157,04;50;395,4;0
3/06/2022 19:00;2770;2770;0;308;2462;172,9;50;617,4;0
3/06/2022 20:00;2670;2670;0;338;2332;195,3;50;655;0
3/06/2022 21:00;3470;2700;770;821;2649;209,24;50;699,9;1100
3/06/2022 22:00;3520;2610;910;806;2714;198,98;50;649,8;1200
3/06/2022 23:00;3260;2340;920;793;2467;199,06;50;582,8;1200
4/06/2022 0:00;2050;1100;950;195;1855;163,04;50;234,3;1100
4/06/2022 1:00;1850;1110;740;1293;557;160,2;50;233,3;1400
4/06/2022 2:00;1100;1100;0;699;401;142,9;50;212,2;1400
4/06/2022 3:00;1160;1160;0;662;498;127,05;50;205,4;1200
4/06/2022 4:00;2150;2150;0;637;1513;131;50;389,2;1400
4/06/2022 5:00;1420;1420;0;630;790;107,07;50;223;1200
4/06/2022 6:00;1250;1250;0;625;625;127,36;50;221,7;1300
4/06/2022 7:00;1530;1530;0;522;1008;127,27;50;271,2;900
4/06/2022 8:00;1900;1700;200;4;1896;133,65;50;312,2;0
4/06/2022 9:00;2590;1680;910;1;2589;136,28;50;313;0
4/06/2022 10:00;3400;2500;900;2;3398;142,65;50;481,6;0
4/06/2022 11:00;2590;1680;910;1;2589;141,36;50;321,5;0
4/06/2022 12:00;2330;1420;910;2;2328;143,62;50;274,9;0
4/06/2022 13:00;2780;1880;900;2;2778;134,29;50;346,5;0
4/06/2022 14:00;3480;2570;910;1;3479;114,31;50;422,3;0
4/06/2022 15:00;2240;1310;930;1;2239;134,47;50;241,7;0
4/06/2022 16:00;2260;1300;960;1;2259;121,95;50;223,5;0
4/06/2022 17:00;2150;1740;410;2;2148;132,03;50;316,7;0
4/06/2022 18:00;2190;1900;290;1;2189;150,02;50;380;0
4/06/2022 19:00;1770;850;920;159;1611;163,03;50;181,1;0
4/06/2022 20:00;2190;1230;960;314;1876;168,8;50;269,1;0
4/06/2022 21:00;2900;2340;560;561;2339;169,44;50;513,5;500
4/06/2022 22:00;2550;2550;0;833;1717;166,36;50;551,7;1100
4/06/2022 23:00;2280;2280;0;813;1467;169,22;50;499,8;1000
5/06/2022 0:00;432,5;432,5;0;786;-353,5;119,54;50;73,3;1300
5/06/2022 1:00;1747,5;1747,5;0;743;1004,5;109,36;50;278,5;1200
5/06/2022 2:00;2530;2530;0;734;1796;88,73;50;351;1200
5/06/2022 3:00;2400;2400;0;719;1681;83,19;50;319,7;1300
5/06/2022 4:00;2450;2450;0;715;1735;88,15;50;338,5;1300
5/06/2022 5:00;2500;2500;0;697;1803;85,05;50;337,6;1300
5/06/2022 6:00;2630;2630;0;699;1931;88,08;50;363,2;1300
5/06/2022 7:00;2010;2010;0;612;1398;90,06;50;281,5;700
5/06/2022 8:00;1110;1110;0;16;1094;75,33;50;139,1;0
5/06/2022 9:00;1260;1260;0;1;1259;84,05;50;168,9;0
5/06/2022 10:00;1810;1310;500;2;1808;-30,71;50;25,3;0
5/06/2022 11:00;2270;1360;910;2;2268;-60;50;-13,6;0
5/06/2022 12:00;2210;1300;910;1;2209;-70;50;-26;0
5/06/2022 13:00;2420;1520;900;1;2419;-47,25;50;4,2;0
5/06/2022 14:00;2540;1640;900;2;2538;-12,19;50;62;0
5/06/2022 15:00;2560;1650;910;1;2559;-90;50;-66;0
5/06/2022 16:00;2350;1440;910;1;2349;-64,4;50;-20,7;0
5/06/2022 17:00;3070;2170;900;2;3068;-63,18;50;-28,6;0
5/06/2022 18:00;1900;990;910;1;1899;56,45;50;105,4;0
5/06/2022 19:00;1670;740;930;2;1668;169,55;50;162,5;0
5/06/2022 20:00;1940;1000;940;34;1906;200;50;250;0
5/06/2022 21:00;2380;1410;970;404;1976;214,97;50;373,6;400
5/06/2022 22:00;2270;1300;970;698;1572;214,04;50;343,3;1200
5/06/2022 23:00;2170;1190;980;661;1509;217,42;50;318,2;1300
6/06/2022 0:00;1870;1200;670;645;1225;189,7;50;287,6;1400
6/06/2022 1:00;1200;1200;0;640;560;156,4;50;247,7;1100
6/06/2022 2:00;1140;1140;0;634;506;150;50;228;1300
6/06/2022 3:00;1130;1130;0;625;505;150,61;50;226,7;1400
6/06/2022 4:00;1080;1080;0;617;463;145,72;50;211,4;1200
6/06/2022 5:00;590;590;0;181;409;146,88;50;116,2;400
6/06/2022 6:00;720;720;0;1039;-319;153,21;50;146,3;2200
6/06/2022 7:00;940;940;0;513;427;175,7;50;212,2;700
6/06/2022 8:00;1070;1070;0;2;1068;216,93;50;285,6;0
6/06/2022 9:00;1210;1210;0;1;1209;220,12;50;326,8;0
6/06/2022 10:00;1650;1640;10;2;1648;210,99;50;428;0
6/06/2022 11:00;2400;1520;880;1;2399;191;50;366,3;0
6/06/2022 12:00;2200;1290;910;1;2199;175,1;50;290,4;0
6/06/2022 13:00;2160;1250;910;2;2158;168,7;50;273,4;0
6/06/2022 14:00;2110;1210;900;2;2108;165,52;50;260,8;0
6/06/2022 15:00;2120;1210;910;1;2119;163,87;50;258,8;0
6/06/2022 16:00;2000;1090;910;2;1998;164,07;50;233,3;0
6/06/2022 17:00;1870;970;900;1;1869;173,1;50;216,4;0
6/06/2022 18:00;1770;860;910;1;1769;200;50;215;0
6/06/2022 19:00;1630;720;910;2;1628;218,04;50;193;0
6/06/2022 20:00;1840;940;900;1;1839;227,46;50;260,8;0
6/06/2022 21:00;2200;1290;910;239;1961;228,81;50;359,7;400
6/06/2022 22:00;2100;1190;910;686;1414;220,26;50;321,6;1400
6/06/2022 23:00;1990;1090;900;650;1340;210,97;50;284,5;1300
7/06/2022 0:00;1970;1060;910;606;1364;185,05;50;249,2;1200
7/06/2022 1:00;1950;1040;910;625;1325;168,95;50;227,7;1400
7/06/2022 2:00;1530;630;900;595;935;165,1;50;135,5;1300
7/06/2022 3:00;1340;430;910;598;742;162,96;50;91,6;1300
7/06/2022 4:00;1360;450;910;598;762;164,92;50;96,7;1400
7/06/2022 5:00;1400;500;900;600;800;175;50;112,5;1200
7/06/2022 6:00;1470;560;910;606;864;197,42;50;138,6;1300
7/06/2022 7:00;1520;610;910;492;1028;213,93;50;161;900
7/06/2022 8:00;1510;610;900;2;1508;215,01;50;161,7;0
7/06/2022 9:00;1560;650;910;1;1559;205,29;50;165,9;0
7/06/2022 10:00;1560;650;910;2;1558;191;50;156,7;0
7/06/2022 11:00;1590;690;900;1;1589;176,77;50;156,5;0
7/06/2022 12:00;1560;650;910;2;1558;180;50;149,5;0
7/06/2022 13:00;1570;660;910;1;1569;169,81;50;145,1;0
7/06/2022 14:00;1550;640;910;1;1549;152,01;50;129,3;0
7/06/2022 15:00;1530;620;910;1;1529;150,24;50;124,1;0
7/06/2022 16:00;1510;610;900;3;1507;155,36;50;125,3;0
7/06/2022 17:00;1460;550;910;1;1459;160;50;115,5;0
7/06/2022 18:00;1380;470;910;2;1378;172;50;104,3;0
7/06/2022 19:00;1330;430;900;1;1329;203,12;50;108,8;0
7/06/2022 20:00;1640;730;910;1;1639;212,36;50;191,5;0
7/06/2022 21:00;2000;1090;910;205;1795;211,98;50;285,6;0
7/06/2022 22:00;2040;1140;900;615;1425;211;50;297,5;800
7/06/2022 23:00;1970;1060;910;585;1385;155,24;50;217,6;900
8/06/2022 0:00;1980;1070;910;547;1433;189,01;50;255,7;900
8/06/2022 1:00;1930;1020;910;531;1399;170,63;50;225;900
8/06/2022 2:00;1640;710;930;515;1125;165;50;152,7;900
8/06/2022 3:00;1330;390;940;515;815;162,32;50;82,8;900
8/06/2022 4:00;1410;460;950;510;900;158,06;50;95,7;800
8/06/2022 5:00;1460;500;960;504;956;156,7;50;103,4;800
8/06/2022 6:00;1500;530;970;518;982;198,11;50;131,5;900
8/06/2022 7:00;1490;540;950;448;1042;214,74;50;143;400
8/06/2022 8:00;1480;530;950;7;1473;207,67;50;136,6;0
8/06/2022 9:00;1470;540;930;1;1469;193,45;50;131,5;0
8/06/2022 10:00;1480;550;930;3;1477;190,93;50;132,5;0
8/06/2022 11:00;1560;630;930;1;1559;160,1;50;132,4;0
8/06/2022 12:00;1480;560;920;1;1479;135,9;50;104,1;0
8/06/2022 13:00;1490;580;910;2;1488;142,99;50;111,9;0
8/06/2022 14:00;1520;610;910;1;1519;145,94;50;119,5;0
8/06/2022 15:00;1510;610;900;1;1509;132,66;50;111,4;0
8/06/2022 16:00;1600;690;910;2;1598;135;50;127,7;0
8/06/2022 17:00;1610;700;910;6;1604;167,06;50;151,9;0
8/06/2022 18:00;2360;1460;900;226;2134;178,71;50;333,9;0
8/06/2022 19:00;1730;820;910;243;1487;192,95;50;199,2;0
8/06/2022 20:00;1680;770;910;243;1437;200,08;50;192,6;0
8/06/2022 21:00;2130;1230;900;323;1807;210,24;50;320,1;600
8/06/2022 22:00;2140;1220;920;557;1583;209,09;50;316,1;900
8/06/2022 23:00;2150;1240;910;552;1598;192,07;50;300,2;900
9/06/2022 0:00;2100;1170;930;530;1570;196,58;50;288,5;900
9/06/2022 1:00;2110;1190;920;503;1607;171,28;50;263,3;900
9/06/2022 2:00;2120;1180;940;494;1626;166,31;50;255,2;900
9/06/2022 3:00;1610;680;930;486;1124;164,69;50;146;1000
9/06/2022 4:00;1550;620;930;491;1059;163,84;50;132,6;900
9/06/2022 5:00;1570;660;910;499;1071;179,14;50;151,2;1000
9/06/2022 6:00;1710;800;910;496;1214;207,91;50;206,3;900
9/06/2022 7:00;1970;1060;910;445;1525;213,76;50;279,6;600
9/06/2022 8:00;2030;1130;900;25;2005;212,84;50;297;0
9/06/2022 9:00;2220;1310;910;1;2219;193,96;50;319,6;0
9/06/2022 10:00;2350;1440;910;1;2349;172,45;50;320,3;0
9/06/2022 11:00;2360;1450;910;26;2334;156,51;50;299,4;0
9/06/2022 12:00;2310;1410;900;33;2277;146,98;50;277,7;0
9/06/2022 13:00;2350;1440;910;206;2144;148,97;50;286,5;0
9/06/2022 14:00;2370;1460;910;250;2120;138,2;50;274,8;0
9/06/2022 15:00;2320;1420;900;248;2072;143,47;50;274,7;0
9/06/2022 16:00;2270;1360;910;68;2202;154,63;50;278,3;0
9/06/2022 17:00;2120;1200;920;2;2118;177;50;272,4;0
9/06/2022 18:00;1980;1030;950;1;1979;168,87;50;225,4;0
9/06/2022 19:00;1940;960;980;2;1938;216,69;50;256;0
9/06/2022 20:00;1210;1150;60;2;1208;220,46;50;311;0
9/06/2022 21:00;2250;1480;770;465;1785;216,9;50;395;600
9/06/2022 22:00;2320;1410;910;858;1462;215,48;50;374,3;1600
9/06/2022 23:00;2240;1300;940;808;1432;205,07;50;331,6;1800
10/06/2022 0:00;2200;1250;950;761;1439;200,95;50;313,7;1800
10/06/2022 1:00;2220;1230;990;759;1461;188,2;50;293;1600
10/06/2022 2:00;1350;1200;150;748;602;175,49;50;270,6;1600
10/06/2022 3:00;810;810;0;747;63;165,84;50;174,8;1800
10/06/2022 4:00;700;700;0;762;-62;161,85;50;148,3;1600
10/06/2022 5:00;630;630;0;772;-142;160,19;50;132,4;1800
10/06/2022 6:00;820;820;0;766;54;160;50;172,2;1500
10/06/2022 7:00;1000;1000;0;616;384;123,65;50;173,7;1000
10/06/2022 8:00;1170;1170;0;4;1166;124,54;50;204,2;0
10/06/2022 9:00;1960;1280;680;3;1957;65,48;50;147,8;0
10/06/2022 10:00;2250;1340;910;2;2248;8,12;50;77,9;0
10/06/2022 11:00;2240;1340;900;1;2239;-7,26;50;57,3;0
10/06/2022 12:00;2250;1340;910;1;2249;15;50;87,1;0
10/06/2022 13:00;2300;1400;900;2;2298;-30;50;28;0
10/06/2022 14:00;2210;1400;810;1;2209;-46,94;50;4,3;0
10/06/2022 15:00;1600;1400;200;1;1599;-35;50;21;0
10/06/2022 16:00;2230;1320;910;2;2228;-16,21;50;44,6;0
10/06/2022 17:00;2535;1625;910;2;2533;-4,23;50;74,4;0
10/06/2022 18:00;2225;1305;920;2;2223;142;50;250,6;0
10/06/2022 19:00;1760;810;950;1;1759;196,39;50;199,6;0
10/06/2022 20:00;1920;1080;840;79;1841;209,48;50;280,2;0
10/06/2022 21:00;1490;1490;0;545;945;211,06;50;389;700
10/06/2022 22:00;1450;1450;0;923;527;207,92;50;374;1500
10/06/2022 23:00;1320;1320;0;880;440;199;50;328,7;1800
11/06/2022 0:00;1310;1310;0;837;473;195;50;321;1800
11/06/2022 1:00;1270;1270;0;817;453;172,11;50;282,1;1600
11/06/2022 2:00;1220;1220;0;780;440;162,17;50;258,8;1700
11/06/2022 3:00;660;660;0;762;-102;155,32;50;135,5;1600
11/06/2022 4:00;610;610;0;777;-167;153,67;50;124,2;1700
11/06/2022 5:00;630;630;0;793;-163;151,54;50;127;1700
11/06/2022 6:00;740;740;0;766;-26;143,14;50;142,9;1800
11/06/2022 7:00;980;980;0;605;375;121,3;50;167,9;800
11/06/2022 8:00;1130;1130;0;4;1126;109,41;50;180,1;0
11/06/2022 9:00;1300;1300;0;1;1299;80,83;50;170,1;0
11/06/2022 10:00;1370;1370;0;2;1368;74,37;50;170,4;0
11/06/2022 11:00;2000;1400;600;1;1999;29,89;50;111,8;0
11/06/2022 12:00;2300;1400;900;2;2298;-11,53;50;53,9;0
11/06/2022 13:00;2350;1440;910;3;2347;-65,01;50;-21,6;0
11/06/2022 14:00;2620;1720;900;1;2619;7;50;98;0
11/06/2022 15:00;2910;1980;930;1;2909;-20,51;50;58,4;0
11/06/2022 16:00;2210;1250;960;2;2208;33,15;50;103,9;0
11/06/2022 17:00;1620;1170;450;1;1619;106,47;50;183,1;0
11/06/2022 18:00;1670;1670;0;1;1669;160,63;50;351,8;0
11/06/2022 19:00;1020;1020;0;3;1017;185,31;50;240;0
11/06/2022 20:00;1130;1130;0;1;1129;205,98;50;289,3;0
11/06/2022 21:00;1670;1670;0;456;1214;210,98;50;435,8;400
11/06/2022 22:00;2630;2630;0;896;1734;210;50;683,8;1600
11/06/2022 23:00;2470;2470;0;828;1642;192,43;50;598,8;1800
12/06/2022 0:00;2470;2470;0;783;1687;176,38;50;559,2;1700
12/06/2022 1:00;2450;2450;0;742;1708;168,23;50;534,7;1900
12/06/2022 2:00;2430;2430;0;733;1697;156,11;50;500,8;1500
12/06/2022 3:00;2360;2360;0;725;1635;149,92;50;471,8;1700
12/06/2022 4:00;2130;2130;0;718;1412;146,92;50;419,4;1900
12/06/2022 5:00;1830;1830;0;728;1102;162,19;50;388,3;1700
12/06/2022 6:00;2010;2010;0;728;1282;200,03;50;502,6;1600
12/06/2022 7:00;2260;2260;0;579;1681;211,09;50;590,1;1000
12/06/2022 8:00;2470;2470;0;3;2467;207,1;50;635;0
12/06/2022 9:00;2990;2530;460;1;2989;160,78;50;533,3;0
12/06/2022 10:00;3540;2630;910;1;3539;144,51;50;511,6;0
12/06/2022 11:00;3580;2680;900;3;3577;150;50;536;0
12/06/2022 12:00;3520;2610;910;2;3518;137,5;50;489,4;0
12/06/2022 13:00;3460;2550;910;1;3459;100;50;382,5;0
12/06/2022 14:00;2490;1590;900;1;2489;87,59;50;218,8;0
12/06/2022 15:00;2150;1210;940;2;2148;125,6;50;212,5;0
12/06/2022 16:00;2140;1180;960;1;2139;121,79;50;202,7;0
12/06/2022 17:00;1590;1090;500;1;1589;143,3;50;210,7;0
12/06/2022 18:00;1050;1050;0;3;1047;180,3;50;241,8;0
12/06/2022 19:00;2010;2010;0;1;2009;229,25;50;561,3;0
12/06/2022 20:00;2430;2430;0;2;2428;232,62;50;686,8;0
12/06/2022 21:00;2790;2790;0;345;2445;230,93;50;783,8;500
12/06/2022 22:00;2690;2690;0;855;1835;228,7;50;749,7;1600
12/06/2022 23:00;2340;2340;0;791;1549;205,35;50;597,5;1700
13/06/2022 0:00;1170;1170;0;784;386;180,79;50;270;1700
13/06/2022 1:00;1150;1150;0;750;400;165,62;50;248;1700
13/06/2022 2:00;1120;1120;0;752;368;170;50;246,4;1700
13/06/2022 3:00;1160;1160;0;750;410;159,36;50;242,9;1700
13/06/2022 4:00;1240;1240;0;759;481;167,23;50;269,4;1600
13/06/2022 5:00;1340;1340;0;757;583;171,28;50;296,5;1800
13/06/2022 6:00;1210;1210;0;742;468;215,22;50;320,9;1600
13/06/2022 7:00;1950;1950;0;304;1646;227,88;50;541,9;0
13/06/2022 8:00;2430;1570;860;17;2413;205;50;400,4;0
13/06/2022 9:00;2220;1310;910;2;2218;181,57;50;303,4;0
13/06/2022 10:00;2420;1520;900;1;2419;165,73;50;327,9;0
13/06/2022 11:00;2910;2000;910;2;2908;162,25;50;424,5;0
13/06/2022 12:00;3530;2620;910;1;3529;180,17;50;603;0
13/06/2022 13:00;3560;2650;910;1;3559;177,68;50;603,4;0
13/06/2022 14:00;3530;2630;900;3;3527;172,3;50;584,6;0
13/06/2022 15:00;3590;2680;910;1;3589;178,89;50;613,4;0
13/06/2022 16:00;3580;2670;910;2;3578;183,67;50;623,9;0
13/06/2022 17:00;3420;2520;900;2;3418;204,35;50;641;0
13/06/2022 18:00;3270;2350;920;1;3269;230,97;50;660,3;0
13/06/2022 19:00;3170;2240;930;2;3168;254,1;50;681,2;0
13/06/2022 20:00;3560;2610;950;1;3559;260,49;50;810,4;0
13/06/2022 21:00;3830;2850;980;321;3509;241,29;50;830,2;500
13/06/2022 22:00;3330;2680;650;829;2501;234,9;50;763,5;1600
13/06/2022 23:00;2540;2540;0;799;1741;212,53;50;666,8;1600
14/06/2022 0:00;2530;2530;0;754;1776;197,96;50;627,3;1500
14/06/2022 1:00;2490;2490;0;742;1748;183,5;50;581,4;1800
14/06/2022 2:00;2470;2470;0;730;1740;177,67;50;562,3;1700
14/06/2022 3:00;2430;2430;0;724;1706;173,02;50;541,9;1600
14/06/2022 4:00;2450;2450;0;739;1711;173,18;50;546,8;1800
14/06/2022 5:00;2470;2470;0;722;1748;182,23;50;573,6;1600
14/06/2022 6:00;2520;2520;0;713;1807;218,87;50;677,6;1500
14/06/2022 7:00;2090;2090;0;73;2017;246,95;50;620,6;0
14/06/2022 8:00;2350;1900;450;21;2329;253,63;50;576,9;0
14/06/2022 9:00;2890;1990;900;2;2888;225,1;50;547,4;0
14/06/2022 10:00;2900;1990;910;3;2897;181,86;50;461,4;0
14/06/2022 11:00;2260;2030;230;0;2260;176,91;50;460,6;0
14/06/2022 12:00;3600;2010;1590;3;3597;164,5;50;431,1;0
14/06/2022 13:00;2920;2010;910;2;2918;164,7;50;431,5;0
14/06/2022 14:00;3020;2120;900;1;3019;170;50;466,4;0
14/06/2022 15:00;3000;2100;900;1;2999;169,04;50;460;0
14/06/2022 16:00;3120;2200;920;23;3097;168,57;50;480,9;0
14/06/2022 17:00;3120;2180;940;243;2877;218,48;50;585,3;0
14/06/2022 18:00;3090;2120;970;234;2856;264,66;50;667,1;0
14/06/2022 19:00;2220;2060;160;235;1985;303,45;50;728,1;0
14/06/2022 20:00;2520;2520;0;235;2285;307,46;50;900,8;0
14/06/2022 21:00;2900;2900;0;531;2369;255;50;884,5;700
14/06/2022 22:00;2860;2860;0;853;2007;247,69;50;851,4;1600
14/06/2022 23:00;2780;2780;0;829;1951;229,66;50;777,5;1600
15/06/2022 0:00;3460;2670;790;811;2649;238,74;50;770,9;1700
15/06/2022 1:00;3540;2630;910;785;2755;226,74;50;727,8;1700
15/06/2022 2:00;3510;2600;910;762;2748;216,78;50;693,6;1700
15/06/2022 3:00;3480;2560;920;759;2721;215,24;50;679;1700
15/06/2022 4:00;3470;2530;940;753;2717;206,46;50;648,8;1700
15/06/2022 5:00;3450;2510;940;752;2698;209,14;50;650,4;1600
15/06/2022 6:00;3480;2530;950;243;3237;241,94;50;738,6;400
15/06/2022 7:00;3300;2350;950;189;3111;257,34;50;722,2;0
15/06/2022 8:00;2820;1880;940;145;2675;290,42;50;640;0
15/06/2022 9:00;2860;1900;960;1;2859;252,44;50;574,6;0
15/06/2022 10:00;2880;1900;980;1;2879;217,6;50;508,4;0
15/06/2022 11:00;2440;1960;480;3;2437;208,22;50;506,1;0
15/06/2022 12:00;1960;1960;0;1;1959;194,13;50;478,5;0
15/06/2022 13:00;2010;2010;0;2;2008;198,5;50;499,5;0
15/06/2022 14:00;2070;2070;0;56;2014;190,8;50;498,5;0
15/06/2022 15:00;2020;2020;0;53;1967;165,78;50;435,9;0
15/06/2022 16:00;2060;2060;0;55;2005;220,46;50;557,1;0
15/06/2022 17:00;2050;2050;0;72;1978;259,03;50;633,5;0
15/06/2022 18:00;1980;1980;0;167;1813;289,53;50;672,3;0
15/06/2022 19:00;1930;1930;0;196;1734;308;50;690,9;0
15/06/2022 20:00;2320;2320;0;230;2090;307,72;50;829,9;0
15/06/2022 21:00;2640;2640;0;581;2059;310;50;950,4;600
15/06/2022 22:00;2620;2620;0;934;1686;276,04;50;854,2;1600
15/06/2022 23:00;2570;2570;0;870;1700;242,53;50;751,8;1200
16/06/2022 0:00;2510;2510;0;835;1675;300,27;50;879,2;1500
16/06/2022 1:00;2540;2540;0;813;1727;272,59;50;819,4;1700
16/06/2022 2:00;2490;2490;0;802;1688;249,87;50;746,7;1500
16/06/2022 3:00;2480;2480;0;785;1695;211,51;50;648,5;1800
16/06/2022 4:00;2480;2480;0;215;2265;206,86;50;637;500
16/06/2022 5:00;2530;2530;0;1304;1226;239,91;50;733,5;2900
16/06/2022 6:00;2700;2700;0;772;1928;292,34;50;924,3;1600
16/06/2022 7:00;2800;2800;0;674;2126;323,31;50;1045,3;1100
16/06/2022 8:00;2440;2440;0;35;2405;325,7;50;916,7;0
16/06/2022 9:00;2600;2600;0;2;2598;299,07;50;907,6;0
16/06/2022 10:00;2740;2740;0;2;2738;282,38;50;910,7;0
16/06/2022 11:00;2260;2260;0;2;2258;241,6;50;659;0
16/06/2022 12:00;1560;1560;0;1;1559;207,58;50;401,8;0
16/06/2022 13:00;1600;1600;0;1;1599;227,74;50;444,4;0
16/06/2022 14:00;1660;1660;0;2;1658;195,8;50;408;0
16/06/2022 15:00;2760;2760;0;205;2555;195,79;50;678,4;0
16/06/2022 16:00;1990;1990;0;296;1694;224,06;50;545,4;0
16/06/2022 17:00;1450;1450;0;302;1148;265;50;456,8;0
16/06/2022 18:00;2250;2250;0;388;1862;300,92;50;789,6;0
16/06/2022 19:00;2840;2840;0;462;2378;327,56;50;1072,3;0
16/06/2022 20:00;1940;1940;0;459;1481;355,45;50;786,6;0
16/06/2022 21:00;2450;2450;0;670;1780;319,09;50;904,3;900
16/06/2022 22:00;2740;2740;0;904;1836;302,76;50;966,6;1200
16/06/2022 23:00;1500;1500;0;871;629;269,86;50;479,8;1400
17/06/2022 0:00;1950;1950;0;849;1101;275,92;50;635,5;1400
17/06/2022 1:00;2580;2580;0;825;1755;251,18;50;777;1600
17/06/2022 2:00;1030;1030;0;813;217;250;50;309;1500
17/06/2022 3:00;790;790;0;800;-10;239,64;50;228,8;1700
17/06/2022 4:00;1920;1920;0;795;1125;247,61;50;571,4;1400
17/06/2022 5:00;940;940;0;796;144;231,31;50;264,4;1700
17/06/2022 6:00;860;860;0;799;61;230,2;50;241;1500
17/06/2022 7:00;1210;1210;0;729;481;230,92;50;339,9;1100
17/06/2022 8:00;1840;1840;0;241;1599;224,7;50;505,4;0
17/06/2022 9:00;2130;2130;0;1;2129;230,06;50;596,5;0
17/06/2022 10:00;1520;1520;0;3;1517;205,97;50;389,1;0
17/06/2022 11:00;1800;1800;0;27;1773;196,4;50;443,5;0
17/06/2022 12:00;3000;3000;0;69;2931;177,08;50;681,2;0
17/06/2022 13:00;2020;2020;0;184;1836;141;50;385,8;0
17/06/2022 14:00;1860;1860;0;300;1560;129,2;50;333,3;0
17/06/2022 15:00;2720;2720;0;306;2414;153,21;50;552,7;0
17/06/2022 16:00;2710;2710;0;308;2402;198,08;50;672,3;0
17/06/2022 17:00;1740;1740;0;354;1386;187,23;50;412,8;0
17/06/2022 18:00;1910;1910;0;470;1440;264,61;50;600,9;0
17/06/2022 19:00;2960;2960;0;508;2452;328,01;50;1118,9;0
17/06/2022 20:00;3050;3050;0;515;2535;330,47;50;1160,4;0
17/06/2022 21:00;2960;2960;0;741;2219;319,21;50;1092,9;700
17/06/2022 22:00;2810;2810;0;979;1831;285,08;50;941,6;1300
17/06/2022 23:00;2470;2470;0;965;1505;251,45;50;744,6;1200
18/06/2022 0:00;1320;1320;0;960;360;207,07;50;339,3;900
18/06/2022 1:00;1300;1300;0;261;1039;190;50;312;500
18/06/2022 2:00;1410;1410;0;1636;-226;165,52;50;303,9;2100
18/06/2022 3:00;2150;2150;0;937;1213;139,8;50;408,1;1100
18/06/2022 4:00;2100;2100;0;917;1183;120,6;50;358,3;1300
18/06/2022 5:00;1410;1410;0;913;497;112,7;50;229,4;1300
18/06/2022 6:00;1620;1620;0;895;725;112,6;50;263,4;1400
18/06/2022 7:00;2730;2730;0;766;1964;114,04;50;447,8;500
18/06/2022 8:00;2410;2410;0;442;1968;102,63;50;367,8;0
18/06/2022 9:00;1490;1490;0;404;1086;94,81;50;215,8;0
18/06/2022 10:00;1880;1880;0;407;1473;94,15;50;271;0
18/06/2022 11:00;1920;1920;0;442;1478;104,56;50;296,8;0
18/06/2022 12:00;2500;2500;0;581;1919;120;50;425;0
18/06/2022 13:00;2280;2280;0;600;1680;91,02;50;321,5;0
18/06/2022 14:00;1750;1750;0;626;1124;85,23;50;236,7;0
18/06/2022 15:00;2570;2570;0;641;1929;96,32;50;376;0
